6.310410,-1.402883
-51.473524,71.770532
5.763400,-1.362473
5.645123,-1.364517
5.674333,-1.354925
5.624866,-1.381345
6.110050,-1.150882
5.872355,-1.409308
5.984603,-1.410226
6.006087,-1.426736
6.220999,-1.293278
6.234776,-1.452622
6.304934,-1.461196
6.303532,-1.398706
6.293047,-1.454834
6.291270,-1.456126
6.081553,-1.409994
6.001149,-1.436258
6.149704,-1.425740
6.021973,-1.422552
6.056262,-1.411614
6.180802,-1.241298
6.186059,-1.247952
5.996261,-1.433448
6.139352,-1.418421
6.139376,-1.434498
6.280715,-1.367510
6.274453,-1.444721
6.303399,-1.447728
6.296051,-1.386510
6.178217,-1.422349
-131.451588,-30.039880
4.156093,1.523483
-37.551691,-50.274682
4.101104,0.987331
4.129444,1.366309
4.067023,1.433402
4.111153,1.516103
4.004302,1.383356
3.976646,1.426211
4.105737,1.474020
3.959751,1.166921
4.107113,1.474927
3.962240,0.948874
3.335563,-6.209406
3.351468,1.280276
4.146804,1.432448
4.063669,1.330870
3.741638,-2.548469
4.131381,1.481635
4.078856,1.306417
4.100282,1.203136
3.966434,0.844298
4.094768,1.497762
4.088300,1.421259
3.903319,1.423565
4.123159,1.522093
4.041302,1.334851
4.033053,0.947877
4.111463,1.493685
4.011200,1.415921
4.087931,1.435889
3.992039,1.395753
3.930213,1.080311
4.101476,1.428681
3.953979,0.971522
4.098689,1.275379
3.951015,0.469531
4.106436,1.245201
3.979701,0.580602
4.132917,1.396294
3.774496,-2.106979
3.610892,-4.064645
4.141193,1.501932
4.076119,1.408032
4.097300,1.203771
3.917293,0.439960
-138.403267,14.734295
-8.572323,-4.672920
-8.032474,-4.468620
-8.147555,-3.758227
-8.412592,-3.934954
-5.791204,-4.525047
-8.082839,-4.545052
-8.496016,-4.231842
-8.487419,-3.600914
-8.411940,-4.420664
-8.519054,-3.808422
-8.549373,-4.547210
-8.540008,-4.000442
-8.514417,-4.323303
-8.508563,-4.359394
-8.559508,-4.615736
-7.666702,-4.507593
-6.039077,-4.620721
-7.616884,-4.605117
-7.677320,-4.652707
-7.358852,-4.642864
-8.510364,-4.451612
-8.531075,-3.890024
-7.980254,-4.528228
-8.402052,-4.233276
-8.568497,-4.294518
-8.535257,-4.235904
-8.494653,-4.325968
-8.585703,-4.313060
-8.492230,-4.591162
-8.405451,-4.408364
-8.391938,-4.624686
-7.711597,-4.580800
-2.861551,-4.564232
-8.446010,-4.658782
-8.552006,-4.661121
-8.531126,-4.645308
-8.540864,-4.585810
-8.184060,-4.623779
-7.831690,-4.470166
-8.230900,-4.174383
-7.769864,-4.518817
-8.501802,-4.594804
-8.526805,-4.436332
-8.581710,-4.359175
-8.523219,-4.395812
-8.449170,-4.387272
-8.398558,-4.447719
-7.976833,-4.453084
400.585042,2.050619
-12.085684,209.245328
10.418142,1.810953
10.680652,-34.806370
-307.372485,-0.475338
10.007850,1.762370
10.071010,1.775209
9.631101,1.811126
8.215356,1.828994
-4.652778,1.749185
10.128578,1.834157
10.361969,1.801393
10.332990,1.752975
10.245503,1.708560
10.241596,1.670971
10.410323,1.630151
10.294654,1.586709
9.694730,1.546339
9.442376,1.505057
9.928860,1.455556
10.318488,1.437904
9.906893,1.456914
9.821144,1.466209
9.757263,1.438130
9.774766,1.358496
10.097223,1.213181
10.384543,1.055474
10.315166,0.971423
10.180319,1.004357
10.028560,1.119581
10.095737,1.209146
10.426581,1.264242
10.169545,1.357463
10.168128,1.451446
10.269100,1.518335
10.277946,1.577750
10.368288,1.600821
10.385557,1.585648
10.357717,1.596746
10.388111,1.662467
10.208173,1.712177
-72.372588,1.124112
10.592914,-22.130019
4.805436,-6.818772
4.660325,-3.971369
4.406102,-0.514377
4.532676,-5.417268
4.819034,-0.662785
4.542963,-5.510366
4.809804,-0.961486
4.690969,-5.613971
4.704195,-1.303821
4.781162,-1.533194
4.679218,-1.707202
4.259171,-5.786926
4.490261,-1.988225
2.970978,-2.120647
4.053696,-2.233468
2.244465,-5.908962
3.102908,-5.928150
4.606983,-2.583735
